Airlines,Text,Output
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/X7I0YeutHy""",-1
@SouthwestAir,b'@SouthwestAir so I paid nearly $400 to jump on an earlier flight from BWI 2 RSW and now diverted to TPA :(',-1
@SouthwestAir,"b'@SouthwestAir , If I want to delete on leg of a flight , will it cancel the entire trip? Can I keep the other leg of the trip?'",-1
@SouthwestAir,"b'RT @SouthwestAir: Ever wondered what, or who, keeps our fleet so fresh?'",-1
@SouthwestAir,"b'RT @SouthwestAir: We partnered w/ @NintendoAmerica to give away the ultimate travel companion, Nintendo Switch. Enter the Let\xe2\x80\x99s Play Giveaw\xe2\x80\xa6'",-1
@SouthwestAir,b'Hey @SouthwestAir the crew on flight 1847 from Austin to Washington DC was awesome! Just like to give credit where\xe2\x80\xa6 https://t.co/OeIEiGZTyt',1
@SouthwestAir,"b'""AMFA suggested @SouthwestAir have the AMTs who worked on the 737 MAX when it was still in service continue... whil\xe2\x80\xa6 https://t.co/4FOvNpNuAX'",-1
@SouthwestAir,b'@iAm_erica I felt the same way. I fly every week and I still get mad the Delta got rid of peanuts let alone not get\xe2\x80\xa6 https://t.co/B2v5jsjgpZ',-1
@SouthwestAir,b'Thank you @SouthwestAir for having me sit in the airport 5 hours today just to delay my flight again. https://t.co/tFQy8GpjWz',-1
@SouthwestAir,"b'@BrittanyBadeTV @SouthwestAir Glass half-full perspective: If this is the worst thing that happens to you today, you\xe2\x80\x99re pretty lucky.'",-1
@SouthwestAir,"b""@BrittanyBadeTV @SouthwestAir Did that really happen? That's unbelievable.""",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/x6Z9SWFyAf""",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/D3OdIdyRCT""",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/VKzSWsnE5X""",-1
@SouthwestAir,"b""RT @SouthwestAir: @spanishamiga This makes our Southwest Heart so happy!! Can't wait to see you onboard one of those beautiful birds soon!\xe2\x80\xa6""",-1
@SouthwestAir,"b""RT @SouthwestAir: @spanishamiga Aww, you're too kind! We appreciate all the Love. I hope we can always bring you smiles and create solid me\xe2\x80\xa6""",1
@SouthwestAir,b'RT @ethangermann: the customer service at @SouthwestAir is what keeps me going in my everyday life',-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/QO8TPLapjC""",-1
@SouthwestAir,"b""@SouthwestAir Regret doesn't put the $1000 in my account""",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/DruGgxf3Mt""",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/IlQqUDYOPT""",-1
@SouthwestAir,b'@SouthwestAir where is my luggage \xf0\x9f\x98\xad',-1
@SouthwestAir,b'Enter for a chance to win an unforgettable trip to the Bahamas and a gift card for a diving excursion. Enter now!\xe2\x80\xa6 https://t.co/qB8eypZlVQ',-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/zGo8Rw4tUL""",-1
@SouthwestAir,"b'RT @SouthwestAir: We partnered w/ @NintendoAmerica to give away the ultimate travel companion, Nintendo Switch. Enter the Let\xe2\x80\x99s Play Giveaw\xe2\x80\xa6'",-1
@SouthwestAir,b'@AvQueenBenet @KAYAK @aanthonyy07 @SouthwestAir Only thing that would have made this better would have been if he h\xe2\x80\xa6 https://t.co/bgcN6LqKG4',-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/uMf0nqsnDU""",-1
@SouthwestAir,b'Enter for a chance to win an unforgettable trip to the Bahamas and a gift card for a diving excursion. Enter now!\xe2\x80\xa6 https://t.co/KKWf6etO6P',-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/ZciAEIyPlz""",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/deEcJm4lgE""",-1
@SouthwestAir,b'@PolitiBunny @united This is why we don\xe2\x80\x99t fly anybody other than @SouthwestAir .\nIf one of their flights are delaye\xe2\x80\xa6 https://t.co/ueI4EJOr6g',-1
@SouthwestAir,"b'@SouthwestAir \xf0\x9f\x8e\xb6I\xe2\x80\x99m alllllriiiiight. Don\xe2\x80\x99t nobody worry bout me. I\xe2\x80\x99m bout to book me a fliiiiight, @SouthwestAir you just set me free...!\xf0\x9f\x8e\xb5'",-1
@SouthwestAir,b'@KTLA @SouthwestAir can I get bottle of grey goose and a stack of casino chips next time I go to Vegas?',-1
@SouthwestAir,"b'RT @TNRomero: Check out my latest \xe2\x80\x9cgame changing\xe2\x80\x9d (sorry, couldn\xe2\x80\x99t resist!) piece for @theAPEXassoc!#SouthwestxNintendo #SuperMarioMaker2 #\xe2\x80\xa6'",-1
@SouthwestAir,"b'RT @TNRomero: Check out my latest \xe2\x80\x9cgame changing\xe2\x80\x9d (sorry, couldn\xe2\x80\x99t resist!) piece for @theAPEXassoc!#SouthwestxNintendo #SuperMarioMaker2 #\xe2\x80\xa6'",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/E7HpB5OVLm""",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/QEcV0ap56t""",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/fHWefSV9V6""",-1
@SouthwestAir,b'@SouthwestAir Clearly not!!! It just got delayed another 2 hours.  So... fail again!',-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/x1EbYt4uxS""",-1
@SouthwestAir,b'RT @LaurMoor: EVERYONE ON THIS FLIGHT JUST GOT A NINTENDO SWITCH!!! \n\n@NintendoAmerica @SouthwestAir #SouthwestxNintendo https://t.co/mUlry\xe2\x80\xa6',-1
@SouthwestAir,b'@BrittanyRDixon @SouthwestAir Literally just discovered that this morning. Wasn\xe2\x80\x99t on a full flight and the seats we\xe2\x80\xa6 https://t.co/ZGl69Siez3',-1
@SouthwestAir,b'wow thanks @SouthwestAir I love starting my day by sitting on the tarmac for 2 hours for a 45 min flight \xf0\x9f\x99\x84',-1
@SouthwestAir,"b'Check out my latest \xe2\x80\x9cgame changing\xe2\x80\x9d (sorry, couldn\xe2\x80\x99t resist!) piece for @theAPEXassoc!#SouthwestxNintendo\xe2\x80\xa6 https://t.co/AB7ln6l7eC'",-1
@SouthwestAir,b'@NZAircraftFan @SouthwestAir Max disaster ripples wash over our intrepid traveler!?',-1
@SouthwestAir,"b'@NinWire @SouthwestAir Nintendo can do this, and yet they can\xe2\x80\x99t afford to do a recall on the Pro Controller. That D-Pad is crap!'",-1
@SouthwestAir,b'@IAmJericho @Delta Chris alwayyyysss fly @SouthwestAir  they\xe2\x80\x99re........IT!!',-1
@SouthwestAir,"b'@SouthwestAir, @AmericanAir, @energytransfer, @fluorcorp, Aeristo, @capitalone, @lehighhanson, @statefarm, Texas Ca\xe2\x80\xa6 https://t.co/3cBl2WwcRa'",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/N8LIUAUUfX""",-1
@SouthwestAir,"b'RT @barrywehmiller: When it comes to creating and nurturing an inspiring culture, the basics really are so simple. Herb Kelleher of @Southw\xe2\x80\xa6'",-1
@SouthwestAir,"b'@SouthwestAir We don\xe2\x80\x99t have a choice but to wait do we? Literally sitting here watching planes come and go, but for\xe2\x80\xa6 https://t.co/28Uibhvmou'",-1
@SouthwestAir,"b""Today's flight LAX to MKE. One beat up looking 700 model. I always seem to get the oldest in the fleet.\xe2\x80\xa6 https://t.co/fiqdwap6K7""",-1
@SouthwestAir,b'RT @SouthwestAir: The people have spoken. We\xe2\x80\x99re officially adding Caddyshack to our Inflight Entertainment Portal in September!',-1
@SouthwestAir,"b'@SouthwestAir Business Day 13 and still no refund yet somehow two other refunds have hit my card that, refunds that\xe2\x80\xa6 https://t.co/HYYy0Ycz2Z'",-1
@SouthwestAir,b'RT @NinWire: Whoa... @SouthwestAir gifted an entire flight to SDCC #NintendoSwitch systems and Super Mario Maker 2 this week! Watch the sur\xe2\x80\xa6',-1
@SouthwestAir,b'@LaurMoor @CraigSkitz @NintendoAmerica @SouthwestAir @NMFreed Yeah Im sorry about that. I dont think Craig saw me a\xe2\x80\xa6 https://t.co/maYr81py3j',-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/lcsowLMRDQ""",-1
@SouthwestAir,"b'Hey @SouthwestAir Can I get some help here? After you changed my OAK-EWR flight from non-stop to 2 stop, I have no\xe2\x80\xa6 https://t.co/1ZwhxDxypU'",-1
@SouthwestAir,b'@SouthwestAir shoutout to the funny flight attendant on my flight from Nashville to Newark! Always makes the flight\xe2\x80\xa6 https://t.co/YrR7HBF30L',-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/SYiocYHJa7""",-1
@SouthwestAir,b'@SouthwestAir get it together! Delaying planes when every other plane and airline is taking off in Atlanta! Thanks\xe2\x80\xa6 https://t.co/0WNrS9GPrx',1
@SouthwestAir,b'@rtj125 @SouthwestAir @Delta @united @AmericanAir @NYC_PJ travels with them all the time-- best at customer service!',-1
@SouthwestAir,b'@SouthwestAir Finally confirmed: no WiFi. \xf0\x9f\x98\x91. Can I trade my A-List preferred free WiFi for a drink or two?',-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/b7otBtvntV""",-1
@SouthwestAir,b'RT @NinWire: Whoa... @SouthwestAir gifted an entire flight to SDCC #NintendoSwitch systems and Super Mario Maker 2 this week! Watch the sur\xe2\x80\xa6',-1
@SouthwestAir,b'RT @NinWire: Whoa... @SouthwestAir gifted an entire flight to SDCC #NintendoSwitch systems and Super Mario Maker 2 this week! Watch the sur\xe2\x80\xa6',-1
@SouthwestAir,b'RT @SouthwestAir: The people have spoken. We\xe2\x80\x99re officially adding Caddyshack to our Inflight Entertainment Portal in September!',-1
@SouthwestAir,b'@NinWire @SouthwestAir southwest out here doing gods work',-1
@SouthwestAir,"b'@SouthwestAir My DMs are open, Meredith! That\xe2\x80\x99s how this works, right @erickmsanchez?'",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/H84C67h64T""",-1
@SouthwestAir,b'@NinWire @SouthwestAir Wow again?',-1
@SouthwestAir,b'Whoa... @SouthwestAir gifted an entire flight to SDCC #NintendoSwitch systems and Super Mario Maker 2 this week! Wa\xe2\x80\xa6 https://t.co/JuxOj0yGsD',-1
@SouthwestAir,b'.@SouthwestAir and @Nintendo surprised passengers with free #NintendoSwitch consoles on a special #gaming-themed fl\xe2\x80\xa6 https://t.co/1CFPT92LcL',-1
@SouthwestAir,b'@SouthwestAir *worry',-1
@SouthwestAir,"b""@SouthwestAir I know!  But don't tell anyone I sometimes get 2 for 1 Bailey's with one coupon!!! United would decla\xe2\x80\xa6 https://t.co/3PdcXRV7oV""",-1
@SouthwestAir,b'@SouthwestAir i love you guys',1
@SouthwestAir,b'RT @LaurMoor: EVERYONE ON THIS FLIGHT JUST GOT A NINTENDO SWITCH!!! \n\n@NintendoAmerica @SouthwestAir #SouthwestxNintendo https://t.co/mUlry\xe2\x80\xa6',-1
@SouthwestAir,b'@SouthwestAir Why is it so difficult to print a receipt on your website?  Why not have the ability to look up a fli\xe2\x80\xa6 https://t.co/IUCFLT3pJB',-1
@SouthwestAir,b'Enter for a chance to win an unforgettable trip to the Bahamas and a gift card for a diving excursion. Enter now!\xe2\x80\xa6 https://t.co/mZ6ApIGsdP',-1
@SouthwestAir,b'@SouthwestAir is WiFi no longer \xe2\x80\x9cgate-to-gate?\xe2\x80\x9d Or am I on another 700 with old hardware that needs updating/replacement?',-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/vqmFMhxZG3""",-1
@SouthwestAir,b'@rtj125 @SouthwestAir @Delta @united @AmericanAir I was on a Southwest flight once where a passenger had a heart at\xe2\x80\xa6 https://t.co/NK5QEI1Eip',-1
@SouthwestAir,b'@astrid_lulove @SouthwestAir The best!',-1
@SouthwestAir,"b""@SouthwestAir I used to think you had awesome customer service and easy flights! I'm very frustrated with the beaur\xe2\x80\xa6 https://t.co/BlPsT8M4qt""",1
@SouthwestAir,"b'Just had a hellish experience on @SouthwestAir , flight 2248. Just 7 1/2 hours late, on a flight with little air co\xe2\x80\xa6 https://t.co/ojdDnv7CfF'",-1
@SouthwestAir,"b""@Keauhou @SouthwestAir @astrid_lulove They're not flying the Max8. Pay attention.""",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/yDQjYgvwA9""",-1
@SouthwestAir,b'@SouthwestAir what happened here? https://t.co/7H34SvkiXo',-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/5WDjiHjPHe""",-1
@SouthwestAir,"b""@SouthwestAir I'm a big fan and customer of SWA. But seriously, short sleeves with ties....not so much!""",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/iCwWq21EJs""",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/F8LlyEEE7R""",-1
@SouthwestAir,b'@SouthwestAir Thanks it was a lot less painless than entering the US',1
@SouthwestAir,b'@Delta MSP Airport Gate F7 flight DL1120 TO PHILADELPHIA. Please work on instructing staff not to be rude and abras\xe2\x80\xa6 https://t.co/jbU7xaXxVR',-1
@SouthwestAir,"b'@SouthwestAir Good to hear, but why not work with aircraft manufacturers to design for passengers who use wheelchai\xe2\x80\xa6 https://t.co/EjHNWDRDZ4'",-1
@SouthwestAir,b'I couldn\xe2\x80\x99t imagine spending my summer doing anything else! @SouthwestAir is truly the \xe2\x80\x9cHeart of Hospitality.\xe2\x80\x9d\xe2\x80\xa6 https://t.co/Vtqf3Y3URn',-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/ghlE4Sg9ks""",-1
@SouthwestAir,b'@SouthwestAir An apology is not enough to compensate me for the trouble your company has caused. I\xe2\x80\x99m traveling with\xe2\x80\xa6 https://t.co/1k6tACJWmS',-1
@SouthwestAir,b'@SouthwestAir I\xe2\x80\x99ve been in nyc for 30 hours. My bag went on a trick almost 24 hours ago. No one knows where it is.\xe2\x80\xa6 https://t.co/eKxgmOemcD',-1
@SouthwestAir,"b'Has @SouthwestAir stopped offering wifi? It NEVER WORKS! But worse, they don\xe2\x80\x99t think people care. My last 4 flights\xe2\x80\xa6 https://t.co/LH3Pk36Wmb'",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/ZIutPnzUSI""",-1
@SouthwestAir,b'@SouthwestAir 159 to atl. They boarded us late as hell and now we are stuck at bwi.  I have an even at 7. This is ridiculous at this point',-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/T6fY5fofcM""",-1
@SouthwestAir,"b'RT @erickmsanchez: @SouthwestAir See what we could do together, @lululemonmen?'",-1
@SouthwestAir,"b'RT @lululemonmen: @erickmsanchez @SouthwestAir We\xe2\x80\x99re just over here waiting for our slideshow, Erick.'",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/PG95JS9vbm""",-1
@SouthwestAir,"b'RT @SouthwestAir: We partnered w/ @NintendoAmerica to give away the ultimate travel companion, Nintendo Switch. Enter the Let\xe2\x80\x99s Play Giveaw\xe2\x80\xa6'",-1
@SouthwestAir,"b'@SouthwestAir No one knows. It\xe2\x80\x99s where all the maps stop. \xf0\x9f\x98\x89  Looking forward to an adventure, wherever that takes me. See you soon!'",-1
@SouthwestAir,b'@aanthonyy07 @SouthwestAir tell this guy about your affordable nonstop flights to Hawaii \xf0\x9f\x98\xb1',-1
@SouthwestAir,b'@JAXairport @SouthwestAir I cheated a bit by taking a 10 sec video then pausing and screen capture. My left side wi\xe2\x80\xa6 https://t.co/RRgsW2nY4J',-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/5xhCIQRmXj""",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninten\xe2\x80\xa6 https://t.co/KMkDFXxzi3""",-1
@SouthwestAir,"b""Let's-a go! Click here to enter the #sweepstakes for a chance to win the new Super Mario Maker\xe2\x84\xa2 2 game with a Ninte\xe2\x80\xa6 https://t.co/5AX131hIwy""",-1
@SouthwestAir,"b'At the gate or on the phone, always top notch customer service from @SouthwestAir Big thanks to Sonia on the custom\xe2\x80\xa6 https://t.co/FJa7ahJqam'",1
